timestamp,TP9,AF7,AF8,TP10,Right AUX
0.0,14.6484375,-45.41015625,-13.671875,-9.27734375,0.0
0.00390625,-10.25390625,-33.69140625,-14.6484375,-17.578125,0.0
0.0078122615814208984,-7.8125,-65.4296875,-18.5546875,-31.25,0.0
0.011718511581420898,11.23046875,-74.70703125,-20.99609375,-21.484375,0.0
0.015624761581420898,4.8828125,-35.15625,-18.5546875,-14.16015625,0.0
0.019530773162841797,-7.8125,-25.87890625,-13.18359375,-14.16015625,0.0
0.023437023162841797,9.27734375,-38.57421875,-13.18359375,-9.765625,0.0
0.027343034744262695,31.73828125,-31.25,-19.53125,-2.44140625,0.0
0.031249284744262695,16.6015625,-29.78515625,-2.44140625,-7.8125,0.0
0.035155296325683594,11.71875,-27.83203125,2.9296875,-17.578125,0.0
0.039061546325683594,19.53125,-19.04296875,-7.8125,-4.8828125,0.0
0.04296755790710449,3.41796875,-33.203125,-6.34765625,-12.6953125,0.0
0.046875715255737305,-5.859375,-49.8046875,-5.859375,-23.92578125,0.0
0.0507817268371582,9.765625,-31.25,-17.08984375,-17.08984375,0.0
0.0546879768371582,10.7421875,-17.578125,-31.25,-22.94921875,0.0
0.0585939884185791,-2.9296875,-30.76171875,-8.30078125,-5.37109375,0.0
0.0625002384185791,-16.11328125,-31.73828125,2.9296875,3.41796875,0.0
0.06640625,-11.23046875,-36.1328125,-4.39453125,-15.13671875,0.0
0.0703125,2.9296875,-39.0625,-21.484375,-10.7421875,0.0
0.0742185115814209,9.765625,-34.1796875,-29.296875,-13.18359375,0.0
0.0781247615814209,-2.9296875,-21.97265625,-5.859375,-30.76171875,0.0
0.0820310115814209,-7.8125,-37.59765625,-9.765625,-25.390625,0.0
0.0859370231628418,-4.39453125,-41.015625,-13.671875,-22.4609375,0.0
0.0898432731628418,4.8828125,-26.3671875,-6.8359375,-16.6015625,0.0
0.09375119209289551,-5.37109375,-35.15625,-10.25390625,-15.13671875,0.0
0.0976572036743164,-14.6484375,-35.15625,-15.625,-19.04296875,0.0
0.1015634536743164,-0.9765625,-17.578125,-8.7890625,-38.57421875,0.0
0.1054694652557373,7.8125,-18.06640625,-10.7421875,-36.1328125,0.0
0.1093757152557373,-13.18359375,-24.90234375,-9.27734375,-27.83203125,0.0
0.1132819652557373,-8.30078125,-34.1796875,-5.37109375,-28.3203125,0.0
0.1171879768371582,-1.46484375,-30.2734375,-18.5546875,-8.30078125,0.0
0.1210942268371582,-7.32421875,-30.2734375,-28.80859375,-2.9296875,0.0
0.1250002384185791,-4.8828125,-34.66796875,-22.94921875,-22.94921875,0.0
0.1289064884185791,-9.765625,-21.484375,-11.71875,-22.94921875,0.0
0.1328125,-14.6484375,-30.76171875,-35.15625,-34.1796875,0.0
0.13671875,-18.06640625,-30.76171875,-35.64453125,-41.015625,0.0
0.1406266689300537,-26.3671875,-16.6015625,8.7890625,-24.90234375,0.0
0.1445326805114746,-11.23046875,-5.859375,22.4609375,-33.203125,0.0
0.1484389305114746,-6.8359375,-5.859375,7.32421875,-34.66796875,0.0
0.1523449420928955,-15.625,-7.8125,0.9765625,-26.3671875,0.0
0.1562511920928955,-28.3203125,-13.671875,8.7890625,-37.109375,0.0
0.1601572036743164,-30.2734375,-5.37109375,8.30078125,-60.05859375,0.0
0.1640634536743164,-26.3671875,6.34765625,10.7421875,-55.6640625,0.0
0.1679694652557373,-44.43359375,9.27734375,6.34765625,-53.22265625,0.0
0.1718757152557373,-77.63671875,11.71875,0.9765625,-90.8203125,0.0
0.1757819652557373,-91.30859375,25.390625,16.6015625,-111.328125,0.0
0.1796879768371582,-83.49609375,41.50390625,24.4140625,-110.3515625,0.0
0.1835942268371582,-99.12109375,53.7109375,25.390625,-137.6953125,0.0
0.1875019073486328,-119.62890625,66.40625,11.71875,-155.2734375,0.0
0.1914081573486328,-131.34765625,67.87109375,32.2265625,-165.52734375,0.0
0.1953141689300537,-152.34375,76.66015625,49.31640625,-190.4296875,0.0
0.1992204189300537,-177.734375,97.65625,41.50390625,-203.61328125,0.0
0.2031266689300537,-178.22265625,124.0234375,52.734375,-213.8671875,0.0
0.2070326805114746,-177.734375,138.18359375,59.5703125,-228.02734375,0.0
0.2109389305114746,-196.2890625,139.16015625,56.640625,-228.02734375,0.0
0.2148449420928955,-229.00390625,130.37109375,50.78125,-242.67578125,0.0
0.2187511920928955,-231.93359375,127.9296875,52.24609375,-251.953125,0.0
0.2226572036743164,-216.796875,120.1171875,64.94140625,-249.51171875,0.0
0.2265634536743164,-217.28515625,110.83984375,76.171875,-231.93359375,0.0
0.2304694652557373,-211.9140625,110.3515625,56.15234375,-211.9140625,0.0
0.23437786102294922,-195.80078125,109.375,40.0390625,-206.54296875,0.0
0.23828387260437012,-183.59375,94.23828125,48.33984375,-194.3359375,0.0
0.24219012260437012,-168.45703125,84.47265625,30.76171875,-181.15234375,0.0
0.24609613418579102,-143.5546875,66.40625,19.04296875,-168.9453125,0.0
0.250002384185791,-124.0234375,42.96875,20.5078125,-145.5078125,0.0
0.253908634185791,-105.46875,44.43359375,14.6484375,-132.8125,0.0
0.2578146457672119,-83.0078125,30.2734375,-8.30078125,-118.65234375,0.0
0.2617208957672119,-73.2421875,30.2734375,-2.9296875,-83.0078125,0.0
0.2656269073486328,-74.21875,20.01953125,6.34765625,-78.125,0.0
0.2695331573486328,-58.59375,-6.34765625,-21.97265625,-66.89453125,0.0
0.2734391689300537,-41.50390625,-28.80859375,-23.92578125,-65.4296875,0.0
0.2773454189300537,-32.2265625,-25.87890625,-21.484375,-51.26953125,0.0
0.2812535762786865,-13.671875,-27.83203125,-24.4140625,-17.08984375,0.0
0.2851598262786865,-6.34765625,-44.43359375,-26.85546875,-20.99609375,0.0
0.2890658378601074,0.48828125,-50.29296875,-31.73828125,-16.6015625,0.0
0.2929720878601074,2.9296875,-64.453125,-33.69140625,-7.32421875,0.0
0.2968780994415283,11.71875,-77.1484375,-38.57421875,9.765625,0.0
0.3007843494415283,25.390625,-80.56640625,-40.52734375,18.5546875,0.0
0.3046903610229492,39.55078125,-79.58984375,-55.17578125,22.94921875,0.0
0.3085966110229492,44.921875,-92.28515625,-49.8046875,29.296875,0.0
0.3125026226043701,56.15234375,-89.84375,-36.62109375,35.15625,0.0
0.3164088726043701,64.94140625,-74.21875,-37.109375,48.33984375,0.0
0.320314884185791,52.734375,-92.28515625,-37.109375,44.921875,0.0
0.324221134185791,62.01171875,-99.609375,-46.38671875,52.734375,0.0
0.32812929153442383,65.91796875,-93.75,-45.41015625,58.10546875,0.0
0.3320353031158447,58.10546875,-110.83984375,-54.19921875,61.03515625,0.0
0.3359415531158447,64.453125,-100.5859375,-68.359375,64.94140625,0.0
0.3398478031158447,78.61328125,-83.49609375,-64.94140625,52.734375,0.0
0.3437538146972656,83.984375,-99.12109375,-49.31640625,50.78125,0.0
0.3476600646972656,84.9609375,-103.02734375,-42.48046875,65.91796875,0.0
0.3515660762786865,83.0078125,-92.28515625,-49.8046875,57.12890625,0.0
0.3554723262786865,69.3359375,-80.078125,-54.6875,30.76171875,0.0
0.3593783378601074,75.68359375,-86.42578125,-38.0859375,64.94140625,0.0
0.3632845878601074,79.58984375,-94.23828125,-40.52734375,70.80078125,0.0
0.3671905994415283,67.87109375,-89.84375,-48.828125,52.734375,0.0
0.3710968494415283,64.94140625,-93.26171875,-51.7578125,55.6640625,0.0
0.37500500679016113,68.359375,-101.07421875,-53.7109375,54.6875,0.0
0.37891101837158203,65.91796875,-73.73046875,-53.22265625,50.78125,0.0
