timestamp,TP9,AF7,AF8,TP10,Right AUX
0.0,-64.94140625,-39.55078125,-30.76171875,-61.03515625,0.0
0.0039055347442626953,-25.87890625,-26.85546875,-33.69140625,-33.203125,0.0
0.007811069488525391,-21.97265625,-27.83203125,-46.38671875,-22.4609375,0.0
0.011716842651367188,-67.87109375,-37.59765625,-35.15625,-58.10546875,0.0
0.015622377395629883,-63.4765625,-36.62109375,-25.390625,-59.5703125,0.0
0.01952815055847168,-18.06640625,-37.59765625,-33.203125,-23.92578125,0.0
0.023433685302734375,-19.04296875,-35.64453125,-41.50390625,-20.01953125,0.0
0.027339458465576172,-64.453125,-28.80859375,-29.78515625,-52.734375,0.0
0.031244993209838867,-81.0546875,-29.296875,-14.6484375,-74.70703125,0.0
0.03515052795410156,-41.9921875,-33.69140625,-18.5546875,-42.48046875,0.0
0.03905630111694336,-18.5546875,-50.78125,-27.83203125,-20.01953125,0.0
0.042961835861206055,-37.109375,-31.25,-26.85546875,-38.0859375,0.0
0.04687213897705078,-59.08203125,-19.53125,-41.50390625,-53.7109375,0.0
0.05077767372131348,-47.8515625,-37.59765625,-52.24609375,-43.45703125,0.0
0.05468344688415527,-13.671875,-43.9453125,-36.62109375,-12.6953125,0.0
0.05858898162841797,-25.390625,-36.1328125,-26.85546875,-13.671875,0.0
0.062494754791259766,-62.98828125,-29.78515625,-31.73828125,-44.921875,0.0
0.06640028953552246,-50.29296875,-34.66796875,-40.0390625,-45.8984375,0.0
0.07030582427978516,-16.11328125,-36.1328125,-37.109375,-22.94921875,0.0
0.07421159744262695,-19.04296875,-30.2734375,-36.1328125,-22.4609375,0.0
0.07811713218688965,-58.59375,-48.33984375,-31.73828125,-50.78125,0.0
0.08202290534973145,-66.40625,-42.48046875,-22.4609375,-61.03515625,0.0
0.08592844009399414,-27.83203125,-23.92578125,-36.1328125,-37.59765625,0.0
0.08983421325683594,-3.41796875,-20.01953125,-34.66796875,-15.625,0.0
0.09374427795410156,-36.62109375,-21.97265625,-37.59765625,-35.15625,0.0
0.09764981269836426,-58.59375,-32.2265625,-51.7578125,-57.12890625,0.0
0.10155534744262695,-22.4609375,-28.80859375,-36.62109375,-32.71484375,0.0
0.10546112060546875,8.30078125,-33.69140625,-18.5546875,-8.30078125,0.0
0.10936665534973145,-25.87890625,-47.8515625,-22.4609375,-36.62109375,0.0
0.11327242851257324,-65.91796875,-31.25,-23.4375,-64.453125,0.0
0.11717796325683594,-41.9921875,-13.18359375,-19.53125,-46.875,0.0
0.12108373641967773,-3.90625,-19.53125,-31.25,-13.671875,0.0
0.12498927116394043,-11.71875,-27.83203125,-39.0625,-7.8125,0.0
0.12889480590820312,-53.22265625,-28.3203125,-33.69140625,-41.9921875,0.0
0.13280057907104492,-55.17578125,-35.64453125,-30.2734375,-56.640625,0.0
0.13670611381530762,-12.6953125,-42.48046875,-41.015625,-24.90234375,0.0
0.14061594009399414,0.0,-30.2734375,-30.2734375,-3.90625,0.0
0.14452171325683594,-44.921875,-24.90234375,-13.671875,-44.43359375,0.0
0.14842724800109863,-62.01171875,-27.83203125,-23.4375,-63.4765625,0.0
0.15233302116394043,-18.06640625,-33.69140625,-14.16015625,-17.578125,0.0
0.15623855590820312,4.8828125,-30.2734375,-7.32421875,7.32421875,0.0
0.16014432907104492,-37.109375,-23.4375,-23.92578125,-31.25,0.0
0.16404986381530762,-69.82421875,-21.484375,-25.390625,-62.98828125,0.0
0.1679553985595703,-31.73828125,-22.4609375,-31.73828125,-26.85546875,0.0
0.1718611717224121,1.46484375,-26.3671875,-44.921875,2.44140625,0.0
0.1757667064666748,-20.01953125,-20.99609375,-35.15625,-20.99609375,0.0
0.1796724796295166,-49.8046875,-29.296875,-32.71484375,-55.17578125,0.0
0.1835780143737793,-38.57421875,-49.31640625,-38.0859375,-52.24609375,0.0
0.18748784065246582,8.30078125,-38.0859375,-33.203125,-17.578125,0.0
0.19139337539672852,8.30078125,-16.11328125,-25.87890625,-19.53125,0.0
