timestamp,TP9,AF7,AF8,TP10,Right AUX
0.0,-32.2265625,-34.66796875,-34.1796875,-15.625,0.0
0.0039052963256835938,-83.0078125,-34.66796875,-33.203125,-60.05859375,0.0
0.007810354232788086,-70.80078125,-37.59765625,-36.62109375,-56.640625,0.0
0.01171565055847168,-38.0859375,-40.52734375,-39.0625,-16.11328125,0.0
0.015620946884155273,-43.9453125,-37.109375,-36.62109375,-19.53125,0.0
0.019526243209838867,-85.9375,-37.109375,-33.69140625,-55.6640625,0.0
0.02343130111694336,-77.1484375,-35.15625,-36.1328125,-61.03515625,0.0
0.027336597442626953,-24.4140625,-33.203125,-34.66796875,-22.94921875,0.0
0.031241893768310547,-11.23046875,-33.203125,-28.80859375,8.30078125,0.0
0.03514695167541504,-52.24609375,-31.73828125,-27.83203125,-41.9921875,0.0
0.03905224800109863,-78.125,-34.1796875,-33.69140625,-76.171875,0.0
0.04295754432678223,-45.8984375,-42.96875,-41.015625,-40.52734375,0.0
0.04686903953552246,-2.44140625,-39.55078125,-38.57421875,0.9765625,0.0
0.050774335861206055,-26.85546875,-34.1796875,-28.3203125,-28.3203125,0.0
0.05467963218688965,-74.21875,-38.0859375,-30.2734375,-82.51953125,0.0
0.05858469009399414,-62.98828125,-41.015625,-34.66796875,-55.6640625,0.0
0.062489986419677734,-16.11328125,-41.50390625,-34.66796875,-12.6953125,0.0
0.06639528274536133,-13.671875,-38.0859375,-33.69140625,-22.94921875,0.0
0.07030057907104492,-70.80078125,-40.52734375,-31.25,-54.6875,0.0
0.07420563697814941,-65.4296875,-43.45703125,-33.69140625,-48.828125,0.0
0.07811093330383301,-23.4375,-40.52734375,-38.57421875,-19.04296875,0.0
0.0820162296295166,-31.25,-39.0625,-39.0625,-4.39453125,0.0
0.0859212875366211,-39.0625,-38.0859375,-33.203125,-37.59765625,0.0
0.08982658386230469,-52.734375,-35.15625,-27.83203125,-55.17578125,0.0
0.09373760223388672,-35.64453125,-35.64453125,-28.80859375,-9.765625,0.0
